lv:0 id:0
667,597,639,1500,-9
970,894,943,1097,615
1309,1239,1266,1394,991
1999,481,1530,2000,480
lv:1 id:89
209,134,184,500,-40
543,460,499,719,69
658,569,614,691,-150
655,594,631,641,608
621,561,591,591,591
1999,481,502,2000,480
lv:1 id:90
118,49,90,120,-50
70,0,-45,234,-218
125,48,79,675,-150
456,395,429,548,28
562,493,525,592,388
1999,481,480,2000,480
lv:1 id:91
170,109,120,500,112
671,610,642,750,152
706,646,682,700,-180
654,582,612,669,580
549,468,517,640,460
1999,481,480,2000,480
lv:1 id:92
170,91,131,500,-60
217,146,191,591,91
656,591,630,733,-150
603,541,563,748,541
642,581,623,633,556
1999,481,554,2000,480
lv:1 id:93
391,316,357,474,-87
376,315,341,350,341
300,229,261,671,-150
353,274,315,427,215
342,255,297,587,168
1999,481,481,2000,480
lv:1 id:94
221,142,179,301,-91
209,149,195,196,144
119,28,72,655,-150
462,388,436,463,69
413,315,365,555,19
1999,481,480,2000,480
lv:1 id:95
109,38,79,500,-50
240,152,197,504,27
422,358,395,665,-150
499,439,471,661,326
565,484,528,571,310
1999,481,480,2000,480
lv:1 id:96
110,49,79,204,-50
118,44,89,179,32
104,32,64,665,-150
246,179,212,532,54
578,517,562,565,196
1999,481,480,2000,480
lv:1 id:97
189,110,143,233,-50
187,126,152,186,136
133,55,97,838,-159
225,142,185,555,83
641,561,609,642,175
1999,481,639,2000,480
lv:1 id:98
304,230,264,500,-51
441,361,410,730,254
752,691,721,1500,-150
1016,941,968,1194,876
1441,1376,1413,1453,831
1999,481,1371,2000,480
lv:1 id:99
163,88,120,256,-93
147,86,117,120,113
70,0,-118,655,-150
150,90,120,280,10
220,146,177,612,-20
1999,481,480,2000,480
lv:2 id:0
209,140,170,500,45
634,545,590,640,-26
544,474,511,546,-150
525,465,498,509,481
475,415,444,446,444
479,321,368,480,320
lv:2 id:1
181,121,161,170,-50
153,84,122,162,78
70,0,-135,624,-162
141,73,115,470,-23
233,148,198,558,45
479,321,423,480,320
lv:2 id:2
99,31,59,500,-66
483,408,435,531,40
579,518,552,622,-150
596,535,578,596,515
564,504,533,545,523
479,321,445,480,320
lv:2 id:3
123,63,102,120,-50
70,0,-33,120,-100
70,0,-137,792,-312
470,406,444,470,20
461,391,420,570,380
479,321,461,480,320
lv:2 id:4
213,140,172,500,-76
492,419,450,536,-133
441,367,400,622,-162
447,363,410,616,363
497,416,466,510,397
479,321,412,480,320
lv:2 id:5
428,349,390,500,-57
453,386,425,458,-172
372,312,339,603,-150
520,460,486,594,322
544,461,496,571,136
479,321,405,480,320
lv:2 id:6
99,39,70,145,-71
74,1,30,120,-100
70,0,-105,772,-306
38,0,-2,166,-16
80,5,34,516,-30
479,321,425,480,320
lv:2 id:7
160,93,125,208,-50
158,84,125,198,-120
138,44,89,741,-261
370,309,351,364,69
295,230,269,530,38
479,321,456,480,320
lv:2 id:8
69,5,34,260,-52
208,142,173,596,-23
546,477,514,660,-243
584,492,540,589,453
508,447,490,496,388
479,321,375,480,320
lv:2 id:9
109,30,62,289,-50
107,47,65,246,52
189,115,146,520,-150
225,149,193,240,86
143,83,109,420,89
479,321,343,480,320
lv:2 id:10
103,37,63,157,-50
154,93,138,154,6
57,0,14,630,-150
116,44,87,124,7
74,5,36,530,-43
479,321,457,480,320
lv:2 id:11
135,65,96,170,-50
161,76,114,168,37
70,0,-102,550,-150
281,220,253,414,20
364,285,316,459,-48
479,321,372,480,320
lv:2 id:12
73,0,33,250,-80
170,98,124,361,-100
311,227,271,608,-150
402,322,355,558,261
403,332,376,536,324
479,321,412,480,320
lv:2 id:13
180,120,160,174,-50
124,47,85,635,12
585,512,538,692,-258
574,514,559,568,518
514,453,477,543,459
479,321,393,480,320
lv:2 id:14
169,90,125,500,-50
534,473,505,590,88
655,580,629,655,-237
591,530,555,581,540
471,410,431,538,415
479,321,369,480,320
lv:2 id:15
120,53,79,393,-50
339,272,298,344,69
293,216,265,619,-150
458,397,449,456,243
406,337,364,519,193
479,321,444,480,320
lv:2 id:16
70,0,-44,142,-50
92,12,61,160,-180
70,0,-77,581,-150
285,209,255,470,-41
449,388,420,481,235
479,321,405,480,320
lv:2 id:17
70,0,-49,325,-50
275,188,229,351,-104
299,227,255,628,-231
301,240,250,353,249
303,215,264,451,191
479,321,355,480,320
lv:2 id:18
418,354,392,500,-50
488,401,441,530,-99
473,401,436,594,-150
507,428,466,544,423
543,473,509,554,397
479,321,401,480,320
lv:2 id:19
469,407,444,500,-79
556,496,528,550,419
500,428,463,517,-150
489,428,464,467,450
478,418,454,474,360
479,321,331,480,320
lv:2 id:20
328,246,296,500,-96
386,313,341,399,278
349,277,319,573,-150
614,528,566,633,244
548,488,510,543,494
479,321,377,480,320
lv:2 id:21
441,368,414,500,-50
497,419,465,500,391
450,368,414,651,-210
539,446,495,541,400
537,477,521,532,448
479,321,394,480,320
lv:2 id:22
472,400,432,500,-50
466,406,438,450,422
400,302,351,606,-186
401,340,370,398,339
349,288,304,470,300
479,321,387,480,320
lv:2 id:23
78,8,44,120,-50
70,0,-94,508,-110
453,376,409,628,-150
448,387,407,453,403
408,348,356,528,353
479,321,443,480,320
lv:2 id:24
69,6,43,128,-51
77,6,33,120,-100
70,0,-256,757,-279
467,388,425,470,20
492,418,449,567,-93
479,321,446,480,320
lv:2 id:25
134,58,96,165,-50
115,40,73,231,-100
181,102,151,620,-225
172,112,131,286,128
233,171,206,454,63
479,321,350,480,320
lv:2 id:26
67,0,27,120,-50
70,0,-48,119,-166
39,0,8,582,-207
450,361,406,481,-47
442,381,409,443,382
479,321,330,480,320
lv:2 id:27
70,0,1,500,-109
397,331,358,470,20
493,416,450,595,-150
518,449,475,538,443
488,392,439,508,367
479,321,401,480,320
lv:2 id:28
45,0,2,200,-50
76,0,27,152,-7
100,31,63,628,-150
293,215,253,531,46
425,365,393,528,243
479,321,453,480,320
lv:2 id:29
133,63,89,170,-50
125,65,105,120,-100
70,0,-159,762,-282
190,109,145,470,-24
244,176,208,559,111
479,321,478,480,320
lv:2 id:30
132,56,106,212,-71
131,71,102,120,82
70,0,-35,706,-330
484,423,469,470,20
453,393,422,426,420
479,321,328,480,320
lv:2 id:31
416,338,379,480,-50
432,371,406,430,366
380,302,342,558,-189
369,289,321,462,289
371,296,331,440,238
479,321,320,480,320
lv:2 id:32
162,79,116,500,-50
344,276,302,579,97
594,505,546,611,-150
583,522,551,561,544
541,481,511,511,511
479,321,416,480,320
lv:2 id:33
471,395,425,500,-50
521,445,478,546,421
498,437,469,629,-153
531,449,493,576,446
533,472,502,531,476
479,321,435,480,320
lv:2 id:34
495,434,463,495,-59
466,405,436,442,429
377,309,352,549,-171
468,403,438,478,327
453,393,420,428,418
479,321,333,480,320
lv:2 id:35
131,66,93,199,-51
148,69,99,287,-174
200,129,161,518,-150
284,208,235,329,150
279,186,234,421,94
479,321,320,480,320
lv:2 id:36
144,83,114,500,-50
583,499,541,585,92
637,577,623,630,-150
624,558,594,670,535
582,522,550,555,549
479,321,478,480,320
lv:2 id:37
99,29,55,192,-61
132,72,113,120,49
70,0,-110,630,-150
104,39,68,470,-45
423,354,386,530,-30
479,321,469,480,320
lv:2 id:38
94,19,69,301,-102
202,141,172,315,-122
254,167,205,731,-252
493,426,467,585,201
503,443,476,532,440
479,321,446,480,320
lv:2 id:39
70,0,-48,170,-50
79,18,48,120,20
70,0,8,766,-339
289,225,259,470,20
464,402,439,477,239
479,321,384,480,320
lv:2 id:40
115,55,106,114,-50
64,0,24,183,-102
132,60,95,652,-198
501,436,476,560,82
525,463,499,525,-10
479,321,422,480,320
lv:2 id:41
145,66,110,500,62
620,560,592,626,18
577,517,550,823,-354
578,517,561,569,526
528,467,498,519,476
479,321,437,480,320
lv:2 id:42
182,120,156,265,-50
219,158,211,215,-100
165,102,130,598,-150
527,467,496,548,115
501,440,456,521,454
479,321,413,480,320
lv:2 id:43
70,0,-11,377,-118
124,44,84,194,17
141,72,102,626,-150
302,240,266,572,89
576,516,566,570,208
479,321,450,480,320
lv:2 id:44
134,38,85,285,-81
139,78,85,174,83
123,59,94,663,-183
286,218,244,559,73
434,360,392,530,236
479,321,474,480,320
lv:2 id:45
101,23,53,131,-51
80,12,55,120,-100
70,0,-81,629,-150
473,412,448,470,-4
539,478,520,529,-30
479,321,453,480,320
lv:2 id:46
70,0,-44,99,-58
42,0,16,146,-100
96,32,58,759,-279
432,360,395,532,46
519,433,474,530,382
479,321,478,480,320
lv:2 id:47
147,72,118,207,-50
157,81,111,655,32
605,532,575,627,-150
597,536,568,579,554
538,469,495,597,459
479,321,438,480,320
lv:2 id:48
161,90,118,265,-50
215,133,177,671,48
619,548,585,675,-195
701,641,668,714,502
620,560,597,600,580
479,321,457,480,320
lv:2 id:49
168,103,142,340,-119
221,143,177,266,-100
216,138,178,575,-216
386,299,344,442,166
392,315,355,409,116
479,321,334,480,320
lv:2 id:50
80,0,45,204,-50
147,76,121,154,30
104,26,76,531,-150
290,197,241,481,54
302,241,266,431,240
479,321,346,480,320
lv:2 id:51
252,188,222,500,-50
278,203,229,529,202
479,417,454,515,-150
573,492,542,595,364
499,439,463,485,453
479,321,335,480,320
lv:2 id:52
113,37,82,500,-50
289,201,240,537,63
493,433,467,623,-264
488,428,460,489,428
485,424,458,479,366
479,321,334,480,320
lv:2 id:53
164,84,115,242,-50
177,114,132,192,114
146,86,117,679,-267
130,70,94,542,77
128,68,96,462,73
479,321,383,480,320
lv:2 id:54
69,0,23,170,-50
63,0,19,141,-2
70,0,-91,523,-150
125,47,82,189,20
139,63,100,484,-152
479,321,333,480,320
lv:2 id:55
251,191,225,500,-50
460,399,441,450,-100
400,325,361,573,-150
402,341,355,523,350
384,324,332,487,329
479,321,377,480,320
lv:2 id:56
125,65,110,120,-50
70,0,7,120,-100
70,0,-4,552,-150
54,0,20,162,-46
46,0,18,452,-30
479,321,362,480,320
lv:2 id:57
164,94,126,500,-50
228,141,188,519,114
469,406,434,595,-150
517,432,469,545,419
504,444,467,514,448
479,321,417,480,320
lv:2 id:58
415,355,383,500,-50
420,347,387,600,337
523,449,487,631,-153
578,513,556,578,473
531,471,524,528,423
479,321,432,480,320
lv:2 id:59
492,432,460,500,-50
613,552,588,608,437
558,497,538,554,-150
534,474,504,504,504
484,424,448,473,435
479,321,356,480,320
lv:2 id:60
70,0,-14,104,-52
52,0,18,197,-128
133,43,85,550,-150
138,78,105,134,83
89,28,36,450,33
479,321,369,480,320
lv:2 id:61
268,192,228,500,-98
456,367,417,508,-104
456,376,417,528,-156
487,406,445,505,373
437,376,421,422,356
479,321,342,480,320
lv:2 id:62
74,0,36,287,-85
146,64,112,222,-31
117,41,87,657,-177
481,420,450,541,67
515,442,473,530,429
479,321,459,480,320
lv:2 id:63
442,354,399,500,-54
434,374,401,496,380
434,349,394,553,-159
486,403,444,506,353
425,346,384,444,334
479,321,358,480,320
lv:2 id:64
503,443,482,500,-72
606,546,574,625,423
548,457,507,590,-150
602,537,570,608,464
530,470,488,560,482
479,321,405,480,320
lv:2 id:65
467,398,436,500,-50
481,417,432,485,417
435,366,400,621,-150
522,438,485,523,385
473,402,439,521,335
479,321,446,480,320
lv:2 id:66
81,20,51,264,-50
214,152,186,360,-100
310,237,279,690,-210
443,358,397,605,202
497,432,460,530,210
479,321,468,480,320
lv:2 id:67
122,43,93,294,-112
126,65,91,120,72
70,0,-146,575,-150
354,293,323,470,20
359,298,321,475,301
479,321,396,480,320
lv:2 id:68
113,41,79,170,-50
122,61,101,120,63
70,0,-44,743,-351
104,44,89,99,13
42,0,12,442,-30
479,321,361,480,320
lv:2 id:69
66,0,28,345,-50
295,216,262,296,-162
215,138,179,598,-150
252,186,224,389,124
298,226,252,498,115
479,321,408,480,320
lv:2 id:70
70,0,-26,131,-59
72,0,26,120,-100
70,0,-111,609,-246
293,226,262,296,13
239,166,211,413,-30
479,321,331,480,320
lv:2 id:71
128,51,89,263,-82
183,123,152,189,-238
70,0,-82,630,-150
163,80,128,415,20
365,272,322,591,-82
479,321,458,480,320
lv:2 id:72
70,0,-10,128,-50
80,19,51,120,-100
70,0,-126,567,-159
64,4,22,470,20
231,145,190,458,-2
479,321,383,480,320
lv:2 id:73
70,0,1,180,-55
80,20,47,120,20
70,0,-45,624,-156
117,34,69,120,20
70,0,-19,526,-46
479,321,434,480,320
lv:2 id:74
222,136,178,500,97
692,597,646,711,125
672,612,654,659,-192
644,556,596,707,539
580,519,534,587,524
479,321,429,480,320
lv:2 id:75
43,0,8,176,-50
126,58,101,128,-116
70,0,-47,673,-195
67,0,20,470,-18
503,443,486,490,17
479,321,450,480,320
lv:2 id:76
70,0,10,341,-108
172,90,124,175,20
125,53,99,577,-150
179,88,131,205,75
155,86,126,477,25
479,321,401,480,320
lv:2 id:77
158,75,110,191,-80
111,22,68,143,-100
93,22,68,524,-150
107,43,78,120,43
70,0,-28,451,-61
479,321,330,480,320
lv:2 id:78
292,198,244,500,-50
579,511,541,659,242
613,552,594,609,-150
589,529,559,559,559
539,479,509,509,509
479,321,419,480,320
lv:2 id:79
337,256,292,474,-59
417,357,386,625,8
574,508,548,630,-150
505,445,471,519,454
400,339,354,597,340
479,321,477,480,320
lv:2 id:80
70,0,-26,500,-55
443,367,401,470,143
724,643,688,762,-282
657,596,617,653,604
539,478,503,600,484
479,321,468,480,320
lv:2 id:81
107,45,78,500,-50
407,332,382,545,57
569,492,531,729,-324
544,458,501,546,449
426,357,377,511,357
479,321,366,480,320
lv:2 id:82
372,281,331,385,-50
359,298,333,339,318
285,225,258,533,-150
467,391,423,483,235
458,374,420,481,369
479,321,339,480,320
lv:2 id:83
106,45,79,241,-50
105,44,70,194,53
141,75,114,651,-261
160,93,128,480,91
432,372,400,440,41
479,321,353,480,320
lv:2 id:84
356,286,327,482,-101
348,288,328,331,305
280,182,231,642,-231
283,223,250,327,230
277,200,229,520,62
479,321,376,480,320
lv:2 id:85
327,240,289,470,-50
326,265,284,420,277
370,307,337,533,-150
484,396,445,489,310
429,360,391,433,270
479,321,353,480,320
lv:2 id:86
70,0,-40,118,-50
68,0,33,129,-118
70,0,-79,601,-150
330,246,282,331,-17
244,172,218,501,-30
479,321,417,480,320
lv:2 id:87
448,381,421,500,-50
479,403,430,592,398
542,466,511,657,-180
534,474,493,557,478
498,437,449,527,442
479,321,441,480,320
lv:2 id:88
70,0,-41,257,-58
205,132,176,207,4
141,50,94,683,-279
321,250,285,507,84
450,375,420,454,41
479,321,372,480,320
lv:2 id:89
70,0,3,170,-50
116,37,86,133,7
70,0,-128,526,-150
291,229,265,470,-34
325,257,298,426,241
479,321,331,480,320
lv:2 id:90
87,3,42,120,-50
70,0,-28,120,-100
70,0,-5,630,-150
76,12,37,470,12
119,45,74,512,26
479,321,454,480,320
lv:2 id:91
56,0,22,120,-50
70,0,-33,120,-100
70,0,-4,600,-150
92,9,47,470,-31
218,125,175,509,-11
479,321,421,480,320
lv:2 id:92
70,0,-15,85,-50
38,0,7,121,-102
70,0,-59,591,-231
112,21,63,211,-45
96,32,71,443,-96
479,321,333,480,320
lv:2 id:93
248,174,221,500,-50
524,445,491,674,198
684,623,665,682,-261
631,570,603,608,593
519,458,486,541,442
479,321,387,480,320
lv:2 id:94
95,25,51,500,-50
529,468,500,525,11
452,365,405,502,-150
474,414,455,460,398
429,348,391,472,340
479,321,327,480,320
lv:2 id:95
70,0,-50,500,-87
185,112,143,445,20
395,331,366,620,-150
566,491,539,570,343
518,440,483,522,291
479,321,421,480,320
lv:2 id:96
70,0,-6,227,-53
77,17,46,171,20
121,42,84,520,-150
312,233,282,517,22
418,341,375,442,-23
479,321,334,480,320
lv:2 id:97
213,134,179,276,-53
220,160,188,220,163
170,108,145,738,-345
220,156,183,473,105
408,312,361,443,70
479,321,364,480,320
lv:2 id:98
243,165,197,474,-50
257,184,232,493,124
374,299,330,570,-150
431,370,408,422,324
372,305,339,470,274
479,321,374,480,320
lv:2 id:99
181,98,138,234,-67
171,110,142,150,131
104,43,74,501,-150
451,390,424,451,50
430,370,400,401,399
479,321,324,480,320
lv:3 id:0
203,120,157,500,-119
513,427,473,530,139
466,389,439,470,-150
451,390,421,436,405
396,335,370,375,356
319,241,305,320,240
lv:3 id:1
113,52,87,120,-50
70,0,-92,175,-100
125,43,93,470,-150
419,359,389,420,75
398,337,364,375,360
319,241,313,320,240
lv:3 id:2
70,0,-22,500,-118
392,329,364,520,-95
470,405,442,668,-348
467,407,439,454,420
413,353,402,404,302
319,241,297,320,240
lv:3 id:3
237,168,206,486,-61
329,239,288,466,135
364,296,330,470,-150
379,305,335,498,275
381,320,356,371,328
319,241,310,320,240
lv:3 id:4
160,100,145,153,-50
103,35,69,490,-100
440,375,404,592,-306
524,453,496,526,320
435,375,404,406,404
319,241,261,320,240
lv:3 id:5
70,0,-16,120,-50
70,0,-34,475,-100
425,343,389,473,-153
365,305,331,429,305
309,248,284,419,227
319,241,318,320,240
lv:3 id:6
70,0,-22,170,-50
106,29,73,120,20
70,0,-165,497,-177
352,268,316,374,20
324,254,295,370,-30
319,241,307,320,240
lv:3 id:7
308,248,275,435,-50
377,303,340,387,255
335,252,298,470,-192
369,309,343,370,285
320,247,287,328,235
319,241,240,320,240
lv:3 id:8
272,198,228,280,-80
231,161,194,234,158
120,50,76,415,-150
153,72,112,178,70
128,51,81,315,20
319,241,240,320,240
lv:3 id:9
182,122,168,170,-55
115,54,81,120,-100
70,0,-120,647,-327
226,150,189,248,20
198,128,165,370,-30
319,241,306,320,240
lv:3 id:10
145,55,97,170,-50
138,77,97,120,95
70,0,-59,468,-150
71,10,31,405,14
349,272,320,433,-160
319,241,290,320,240
lv:3 id:11
172,88,128,186,-58
154,79,128,187,55
70,0,-55,587,-267
137,44,88,444,8
329,253,299,415,42
319,241,308,320,240
lv:3 id:12
91,4,50,110,-50
60,0,31,185,-100
135,68,103,473,-153
333,249,287,420,85
273,212,225,439,214
319,241,301,320,240
lv:3 id:13
163,66,116,166,-50
145,84,113,116,113
66,0,36,466,-150
244,172,198,268,16
218,156,183,381,-64
319,241,287,320,240
lv:3 id:14
76,7,37,164,-50
114,46,72,120,-100
70,0,-81,546,-237
168,92,132,171,-31
70,0,-12,383,-78
319,241,271,320,240
lv:3 id:15
183,122,154,192,-54
138,61,91,443,-100
393,322,365,470,-150
448,381,424,448,329
444,384,418,440,328
319,241,305,320,240
lv:3 id:16
343,282,315,338,-50
317,257,275,307,269
238,157,206,438,-150
372,288,329,386,188
336,261,309,339,136
319,241,258,320,240
lv:3 id:17
127,56,104,127,-50
77,0,36,120,-100
70,0,13,461,-174
359,286,331,387,20
353,293,335,338,308
319,241,242,320,240
lv:3 id:18
70,0,-47,286,-50
236,159,199,304,-122
243,177,203,533,-252
249,189,199,369,193
319,245,293,371,63
319,241,240,320,240
lv:3 id:19
176,108,142,320,-51
219,123,171,298,96
218,131,172,488,-168
257,187,229,369,168
319,254,284,370,118
319,241,306,320,240
lv:3 id:20
70,0,-29,138,-68
70,0,-47,215,-100
165,87,120,470,-150
171,111,134,293,115
246,186,216,370,65
319,241,298,320,240
lv:3 id:21
157,80,128,179,-109
70,0,-96,120,-100
70,0,-1,470,-150
367,272,321,420,20
374,313,364,370,317
319,241,308,320,240
lv:3 id:22
123,63,97,124,-54
70,0,-16,120,-100
70,0,-15,456,-150
218,134,178,287,20
237,173,212,361,-40
319,241,257,320,240
lv:3 id:23
369,303,344,500,-108
396,327,361,472,-142
401,317,359,639,-354
399,339,349,393,347
368,308,345,346,330
319,241,259,320,240
lv:3 id:24
54,0,16,120,-50
70,0,-36,501,-100
451,358,406,479,-159
446,385,401,444,389
411,351,389,393,369
319,241,301,320,240
lv:3 id:25
136,46,91,170,-50
133,73,95,120,86
70,0,-19,425,-150
152,62,111,375,20
286,225,251,325,102
319,241,241,320,240
lv:3 id:26
70,0,-18,100,-50
50,0,11,184,-100
134,72,100,470,-150
125,62,99,329,35
230,156,192,370,34
319,241,311,320,240
lv:3 id:27
77,8,38,223,-50
173,97,133,213,-212
107,41,70,461,-150
108,48,69,236,57
186,92,142,361,7
319,241,280,320,240
lv:3 id:28
70,0,6,463,-50
205,124,158,418,15
363,271,316,429,-150
369,309,336,379,313
366,288,338,390,254
319,241,251,320,240
lv:3 id:29
413,336,371,500,-83
515,442,483,542,303
432,362,389,440,-153
430,353,388,445,353
407,336,384,407,310
319,241,243,320,240
lv:3 id:30
83,11,51,263,-74
191,131,164,189,-100
139,65,92,504,-189
220,160,188,415,89
316,238,275,365,170
319,241,269,320,240
lv:3 id:31
124,44,83,200,-53
135,69,97,151,67
94,12,51,455,-183
101,41,57,372,44
184,116,157,322,48
319,241,241,320,240
lv:3 id:32
115,54,80,245,-50
186,96,140,248,12
145,69,112,445,-150
254,175,213,395,95
332,262,290,352,197
319,241,269,320,240
lv:3 id:33
70,0,-32,111,-50
61,0,19,389,-126
326,248,285,451,-150
365,299,331,405,256
335,266,302,351,226
319,241,264,320,240
lv:3 id:34
177,87,131,184,-50
161,100,135,144,117
87,27,56,629,-309
278,184,231,420,34
337,276,303,390,208
319,241,294,320,240
lv:3 id:35
219,137,178,367,-50
242,175,202,317,169
267,196,242,441,-150
268,207,232,264,217
221,160,176,341,167
319,241,247,320,240
lv:3 id:36
124,52,79,217,-50
107,32,76,225,16
120,59,89,470,-150
440,365,399,486,34
405,331,366,440,320
319,241,301,320,240
lv:3 id:37
54,0,15,137,-50
87,0,40,400,-100
350,269,310,470,-150
359,299,323,420,300
377,317,363,370,308
319,241,313,320,240
lv:3 id:38
161,97,133,170,-50
136,74,89,157,74
70,0,-4,425,-150
162,95,126,202,20
154,94,123,325,-30
319,241,243,320,240
lv:3 id:39
113,27,64,170,-50
148,87,135,141,42
70,0,-60,506,-186
122,39,79,195,20
145,67,112,438,-166
319,241,306,320,240
lv:3 id:40
68,7,39,304,-100
115,55,85,154,17
104,19,66,468,-150
226,149,187,418,54
240,176,200,368,176
319,241,274,320,240
lv:3 id:41
57,0,31,132,-54
78,0,34,116,-180
29,0,-3,555,-237
84,8,45,145,-49
70,0,-173,435,-208
319,241,274,320,240
lv:3 id:42
147,56,105,225,-50
175,99,140,227,-100
177,100,142,451,-150
181,121,131,328,127
278,199,238,369,41
319,241,262,320,240
lv:3 id:43
111,43,86,113,-50
63,0,29,120,-100
70,0,13,461,-150
119,42,89,120,20
70,0,-22,361,-30
319,241,279,320,240
lv:3 id:44
73,0,41,137,-67
70,0,4,120,-100
70,0,-32,435,-150
110,29,77,425,0
138,78,105,335,60
319,241,259,320,240
lv:3 id:45
148,88,118,155,-50
105,19,57,240,-100
190,123,152,470,-150
277,198,246,420,140
364,292,334,393,204
319,241,301,320,240
lv:3 id:46
70,0,-75,234,-82
127,47,96,131,9
70,0,-68,518,-198
472,411,448,464,-2
431,350,395,440,344
319,241,315,320,240
lv:3 id:47
154,83,111,185,-50
138,78,125,135,-100
85,12,38,466,-150
292,221,248,435,32
382,298,347,388,-59
319,241,291,320,240
lv:3 id:48
321,261,288,500,-112
455,384,410,512,271
462,386,427,470,-150
465,404,455,462,391
405,342,366,440,342
319,241,298,320,240
lv:3 id:49
170,99,149,170,-50
128,68,112,120,-100
70,0,-14,470,-150
195,107,156,315,20
265,183,231,370,-30
319,241,299,320,240
lv:3 id:50
70,0,-41,120,-50
70,0,-63,186,-100
136,68,107,434,-150
193,133,165,199,86
149,70,116,360,-16
319,241,250,320,240
lv:3 id:51
395,327,369,500,-50
482,397,447,607,344
556,487,529,560,-240
545,464,502,560,436
463,402,439,440,425
319,241,305,320,240
lv:3 id:52
103,30,58,145,-87
58,0,25,426,-100
376,307,335,584,-264
343,282,310,510,281
376,316,367,373,289
319,241,303,320,240
lv:3 id:53
70,0,-19,120,-50
70,0,-7,175,-100
125,62,100,470,-150
452,391,437,442,64
424,339,376,440,322
319,241,307,320,240
lv:3 id:54
56,0,31,500,-76
443,363,394,489,-179
391,321,348,457,-150
406,341,372,407,341
387,326,357,357,356
319,241,267,320,240
lv:3 id:55
53,0,21,130,-60
70,0,-101,199,-198
100,28,65,467,-150
108,47,66,417,50
143,63,107,431,-9
319,241,279,320,240
lv:3 id:56
70,0,-52,272,-101
128,52,97,139,1
70,0,-102,467,-183
87,20,47,262,20
212,141,170,352,-66
319,241,258,320,240
lv:3 id:57
70,0,-13,120,-50
70,0,9,120,-100
70,0,-128,480,-174
148,87,132,136,4
70,0,-133,409,-136
319,241,281,320,240
lv:3 id:58
110,50,81,268,-50
218,135,173,374,-102
323,248,289,442,-150
406,345,383,406,263
359,298,344,346,215
319,241,267,320,240
lv:3 id:59
98,24,59,206,-50
156,83,131,156,48
108,48,80,553,-249
73,12,41,478,19
202,142,170,354,16
319,241,278,320,240
lv:3 id:60
79,1,50,107,-50
57,0,32,120,-100
70,0,1,468,-150
375,306,343,418,20
377,316,346,368,325
319,241,293,320,240
lv:3 id:61
210,120,169,322,-50
272,204,232,666,48
616,548,588,618,-330
542,482,512,528,496
422,362,397,408,376
319,241,259,320,240
lv:3 id:62
70,0,-31,213,-102
111,46,82,227,-100
177,105,137,470,-150
331,258,287,420,127
339,279,302,370,281
319,241,313,320,240
lv:3 id:63
70,0,-51,219,-88
131,68,104,480,-102
429,343,389,470,-150
435,374,422,430,374
389,323,360,440,310
319,241,304,320,240
lv:3 id:64
348,253,301,447,-50
397,320,360,442,-134
375,299,334,465,-153
368,308,326,412,325
380,310,342,382,281
319,241,273,320,240
lv:3 id:65
74,0,39,151,-81
70,0,-142,173,-170
88,13,58,442,-150
205,140,170,390,38
340,279,314,347,-22
319,241,256,320,240
lv:3 id:66
455,386,421,500,-50
485,406,452,605,380
533,473,509,530,-210
514,453,480,487,480
441,380,411,440,290
319,241,312,320,240
lv:3 id:67
277,217,247,400,-50
350,269,318,410,-102
359,292,319,460,-150
436,356,392,450,267
358,287,329,360,259
319,241,280,320,240
lv:3 id:68
178,114,142,376,-52
318,243,276,322,128
272,195,240,470,-150
354,277,326,420,222
376,316,352,370,304
319,241,311,320,240
lv:3 id:69
459,377,415,500,-50
484,399,439,516,391
448,378,409,542,-237
435,375,416,417,393
376,316,331,364,330
319,241,260,320,240
lv:3 id:70
120,31,80,170,-50
120,60,82,120,70
70,0,-257,636,-324
203,123,170,412,20
268,206,241,415,100
319,241,280,320,240
lv:3 id:71
70,0,-7,407,-65
342,266,313,451,-100
401,327,361,437,-159
429,353,398,430,324
355,294,328,358,241
319,241,243,320,240
lv:3 id:72
262,183,221,410,-102
308,240,281,324,-100
274,198,232,470,-150
315,240,275,409,224
359,286,322,376,162
319,241,298,320,240
lv:3 id:73
70,0,-32,306,-51
210,136,178,284,-10
206,146,177,672,-354
186,125,142,265,142
203,118,163,434,-28
319,241,273,320,240
lv:3 id:74
493,427,457,500,-50
497,437,485,489,405
401,326,360,429,-150
386,326,346,391,339
345,285,325,329,301
319,241,250,320,240
lv:3 id:75
170,109,151,170,-50
179,107,150,184,56
70,0,-114,630,-321
155,95,122,161,-13
78,0,38,412,-136
319,241,265,320,240
lv:3 id:76
70,0,-23,126,-56
70,0,-83,444,-100
395,334,362,466,-150
400,340,364,416,344
386,326,348,366,346
319,241,278,320,240
lv:3 id:77
116,38,80,120,-50
70,0,43,136,-100
86,0,45,482,-162
318,225,272,474,9
302,241,252,393,245
319,241,310,320,240
lv:3 id:78
161,93,134,166,-50
116,38,74,208,-100
158,78,121,470,-150
402,342,373,408,108
358,278,321,371,56
319,241,317,320,240
lv:3 id:79
72,1,38,170,-50
158,88,136,158,-16
70,0,-143,435,-150
249,181,217,455,-15
319,222,272,335,199
319,241,240,320,240
lv:3 id:80
118,44,76,122,-50
72,0,38,120,-100
70,0,-113,485,-165
461,401,450,460,0
422,349,375,440,340
319,241,299,320,240
lv:3 id:81
126,65,91,170,-50
127,67,94,123,73
